# vx vy dx
8.026146840510619995e+01 8.596084942889028468e+01 1.396455544719872933e+03
7.891630587979102529e+01 8.906220226862414791e+01 1.421399102333297378e+03
1.047701374795053653e+02 4.793010339628088445e+01 1.025675840521572127e+03
8.721200363679974998e+01 8.803523005698582438e+01 1.566268396319565227e+03
8.280886007891989209e+01 6.296907882678730317e+01 1.071423542851948696e+03
5.730664673709717505e+01 7.164308999197974970e+01 8.308656526511401808e+02
9.538176026212143199e+01 1.048870375870670841e+02 2.053927488011403057e+03
9.009482626120842497e+01 8.059510395302464758e+01 1.474340604633707017e+03
1.036929200167393503e+02 8.350886661793148846e+01 1.757471400566133070e+03
6.084674786834739280e+01 6.478120396855845797e+01 7.846987076154470060e+02
7.126253303600454103e+01 8.600418149061657402e+01 1.257101776331314795e+03
8.009117173262904998e+01 6.837869759082244059e+01 1.114588796354276383e+03
1.101166296932937314e+02 7.248839030237039083e+01 1.626780364908200681e+03
8.618515311198116535e+01 1.047142702917813466e+02 1.828653444555237456e+03
6.436894155399912165e+01 5.799940663898262017e+01 7.842432896392092516e+02
6.517802303415098208e+01 6.182708183618110809e+01 8.283308194598783984e+02
8.374148367880560784e+01 1.126300057817479541e+02 1.920384973479983955e+03
9.731676444818756977e+01 6.636353374631755742e+01 1.305187098552260295e+03
7.455471465900467365e+01 6.335045003846136780e+01 9.666997528074791717e+02
6.720099197081967191e+01 6.471749114759040822e+01 8.916688165098189529e+02
8.570324459815650187e+01 8.577873631010982081e+01 1.503898275176980860e+03
8.393905490080497600e+01 8.674657339390449806e+01 1.480400804058672975e+03
5.881836115012285404e+01 9.486405224793558943e+01 1.134196279651442183e+03
5.571712915340044958e+01 5.783526640320448564e+01 6.800677300308578879e+02
8.201766078735502674e+01 7.864572745937361731e+01 1.312805777058320018e+03
7.899857548320801470e+01 8.431677250674950130e+01 1.348012555095496054e+03
1.022305148681243168e+02 9.240489197314441583e+01 1.929924988858716233e+03
5.970875346519108007e+01 1.035347149933514430e+02 1.248484583474300734e+03
8.019148547579541741e+01 7.213372862934964758e+01 1.166039831587362187e+03
6.861284227192179230e+01 7.519569444852641027e+01 1.064235661841991487e+03
7.585198882553804367e+01 7.964236332600985691e+01 1.216528719123513838e+03
8.131090289175502051e+01 8.533269902075785751e+01 1.380134701788214670e+03
4.800183268498032874e+01 5.888267276801795447e+01 5.703223659685831990e+02
7.761924365949380444e+01 7.401445583555282326e+01 1.167861401601879606e+03
8.961926127370895756e+01 7.296921272233589661e+01 1.322106137016599178e+03
5.184962282304167047e+01 7.719350092983594891e+01 8.096397719356665448e+02
7.574462972833532604e+01 7.435010310934245581e+01 1.139715528049761360e+03
7.267627561412919590e+01 1.016711442994361505e+02 1.520143648758940799e+03
6.290591946697861658e+01 6.857063904489376682e+01 8.664689886541923443e+02
7.282386728675312781e+01 9.472756252271534549e+01 1.391464426493332439e+03
1.035712908271393360e+02 7.394648938557658369e+01 1.560628977841442747e+03
7.522201581569191831e+01 1.073893674899133828e+02 1.655703974275180599e+03
9.131240771064099704e+01 6.580925430242042751e+01 1.209150371358360189e+03
7.930824118122195898e+01 4.960888836843029992e+01 7.942103781776203277e+02
6.873792631788735719e+01 9.776019405015615860e+01 1.352006533963728543e+03
8.242385286917615872e+01 8.190104338023715513e+01 1.378844952014916316e+03
8.687258867166691800e+01 5.610067355713589166e+01 9.949172072048945665e+02
9.454662358308854664e+01 1.115544312200705690e+02 2.154987189481989844e+03
9.109249776404237764e+01 9.132471842170674847e+01 1.693762532844895077e+03
6.857540583025685521e+01 7.099014158243051043e+01 9.964812057141583637e+02
7.857515039346834840e+01 8.013615337200614874e+01 1.285660362097033840e+03
9.497001910970186600e+01 9.848236791824268721e+01 1.899360126634288463e+03
6.980139850943150748e+01 8.057070721270721947e+01 1.142768588360598415e+03
8.935881900987799042e+01 6.634791931330445891e+01 1.211888986637470907e+03
1.026299590385693818e+02 5.408849855287468245e+01 1.134204656066539428e+03
6.296705131550940848e+01 8.780490160404217193e+01 1.137952853870128820e+03
5.163093312640040722e+01 9.931565279883928099e+01 1.021956259422055382e+03
9.591839348988268910e+01 9.751484081223405553e+01 1.895161559387601528e+03
4.885791483566265470e+01 6.680915637321956524e+01 6.749020266297138733e+02
8.929229607025354198e+01 7.815832506701923421e+01 1.404865147301384468e+03
9.313645258974389662e+01 9.239664888775882901e+01 1.740679777315767524e+03
1.000022846348898753e+02 8.674297672996009112e+01 1.763036604532660022e+03
7.478866351612938956e+01 7.839411131451143433e+01 1.203643537760422987e+03
8.989883748947494269e+01 9.414512948221474176e+01 1.721790631471972119e+03
9.781470681072340767e+01 9.160551983284565836e+01 1.852896413272339032e+03
7.833341247250650952e+01 9.428293353946163791e+01 1.507003125224363430e+03
5.846873555347443130e+01 7.431359925035306446e+01 8.933428832095512462e+02
7.167101846739997484e+01 8.450690937559059535e+01 1.229591804050951396e+03
7.069422760030791153e+01 8.524183379969242935e+01 1.225655952576533764e+03
8.783353818923096412e+01 9.034324394986671791e+01 1.605335702490727499e+03
6.402894943089295055e+01 9.269749829171209399e+01 1.212866235143316089e+03
7.369754252850968612e+01 8.361389143681176961e+01 1.271295076005138071e+03
8.609678718126485819e+01 9.220860498467875743e+01 1.598242647549948742e+03
7.290766620397840825e+01 9.023278721538814295e+01 1.329700247608648624e+03
4.089767109545574186e+01 9.509712004801467344e+01 8.049120200689557123e+02
6.191118509146232185e+01 7.239511835618087332e+01 9.296722090290153346e+02
7.217469736868248731e+01 8.248592064973837523e+01 1.204896086577794904e+03
1.025466048844141653e+02 7.611649030951474515e+01 1.590947167763943071e+03
8.282455674646419652e+01 1.104304073475638006e+02 1.866761300621775490e+03
4.565960484108590123e+01 9.347762166560164587e+01 8.723041842342103109e+02
7.928848985022905538e+01 9.117751035841394014e+01 1.464215801556320912e+03
9.179921709867132051e+01 8.635727950647813600e+01 1.628298021874023334e+03
4.986998866194623048e+01 8.292087615471416484e+01 8.355837064148300897e+02
8.268321064087975003e+01 6.400414749385852531e+01 1.079850428615127385e+03
7.883156431851105594e+01 6.970888455144017826e+01 1.130277226644080429e+03
8.811773536043264698e+01 4.300888400678210388e+01 7.666753751721455501e+02
7.952752094077249012e+01 8.404505311562313352e+01 1.358575404365908980e+03
7.318412808407303771e+01 7.086749855032833523e+01 1.070274566117564518e+03
7.872401980294468160e+01 7.065024513599831835e+01 1.141741355931501630e+03
7.104324597970695265e+01 8.216906616560180510e+01 1.185704978712197317e+03
8.045966748704721283e+01 7.333336460315611305e+01 1.195218356912436548e+03
7.604190602668958832e+01 1.011789191820346758e+02 1.553387710207894997e+03
8.420821531176288488e+01 7.969491910617219332e+01 1.369137296894415613e+03
8.792384532092908955e+01 7.581102194102061276e+01 1.347461101952926583e+03
7.537506456558838863e+01 6.795837398000855956e+01 1.048844944320418563e+03
7.879593397810859301e+01 8.236007203985745662e+01 1.315037309315708626e+03
9.025937077931169483e+01 8.785835356598283852e+01 1.612202907330240350e+03
7.730812453490862879e+01 7.480807670815396193e+01 1.176091159572374409e+03
8.913584822272665065e+01 8.871595049207677164e+01 1.604929248174612439e+03
9.187090174799762110e+01 9.416011792220646726e+01 1.788314405136962023e+03
7.366149627436804792e+01 8.344580350050641471e+01 1.265522725989652599e+03
8.966391332777182299e+01 8.654850656349248084e+01 1.578064915277528826e+03
7.474977319465001813e+01 6.899189992867398757e+01 1.047245189846046515e+03
8.193669597222125844e+01 8.712375614697354820e+01 1.466016331169413888e+03
6.735852352504858231e+01 6.910928277446679147e+01 9.259125657042991406e+02
8.950228907923720101e+01 7.800709505758250373e+01 1.411292973428852974e+03
6.226566832197259771e+01 6.977437522163590700e+01 8.610513367744144944e+02
8.835249312904058172e+01 6.238168392980006161e+01 1.115080705309352197e+03
8.640328556196892862e+01 1.008456332394455330e+02 1.776454458391602429e+03
5.330096330028626994e+01 8.509835469589727097e+01 9.076734246156718200e+02
5.974118247367808721e+01 7.357936580311053376e+01 9.153665901449900275e+02
9.940388243890646436e+01 9.516668533441460909e+01 1.921406205991126626e+03
7.135064874935622470e+01 8.241068009763895930e+01 1.198310776382547601e+03
7.771724528859516568e+01 1.085726430967796006e+02 1.708895596439839892e+03
4.270234059296081597e+01 5.881904956475057134e+01 5.056720175679811291e+02
7.754456045630193728e+01 9.620136193279422798e+01 1.518920207765630266e+03
8.201222627077167715e+01 7.538949907778824411e+01 1.247743640008868169e+03
7.941177583499755599e+01 7.614312581179893868e+01 1.224524278086477352e+03
8.437562714256340257e+01 7.317243452870455656e+01 1.258036202449880193e+03
5.821570883115179385e+01 1.066536399062094631e+02 1.262527922791271294e+03
8.123817935792736478e+01 7.867164488921710586e+01 1.303585326511592712e+03
8.513987107028680157e+01 6.644904594201075554e+01 1.151087024318776685e+03
7.772240371358223854e+01 6.706479952664888344e+01 1.058821781508596132e+03
6.520693444164990638e+01 8.567234148680527994e+01 1.134211367240028039e+03
7.389527637839884733e+01 8.977733034642470500e+01 1.358502068746425039e+03
1.027549535011158071e+02 8.809931152181528091e+01 1.841546474190885874e+03
1.016406761311911993e+02 9.256268182614427076e+01 1.917846254935737534e+03
6.236184828143930758e+01 9.427114044777833612e+01 1.202837860269758721e+03
9.982271702320359452e+01 6.260361075827701427e+01 1.286969122909119051e+03
8.621523852992937975e+01 9.497747121416280436e+01 1.678640213447147744e+03
6.671247095341402655e+01 8.247389701104413007e+01 1.130096889920322610e+03
6.622110592391383932e+01 7.725286191835189697e+01 1.028093374761719360e+03
7.961793101345261903e+01 8.147996780322142740e+01 1.315521039422676495e+03
8.878436155005179842e+01 5.690423547051331354e+01 1.024944043600704845e+03
6.966441370506616693e+01 6.104556808030370263e+01 8.687268301441621361e+02
8.708094985141165978e+01 7.527666278981379833e+01 1.329824703580753976e+03
8.998696607216159293e+01 5.734485195904542820e+01 1.046298009125509452e+03
8.589941566788037619e+01 1.242973491823346421e+02 2.158943068316623794e+03
2.915623076873728792e+01 1.032006365196115496e+02 6.046767187170723901e+02
6.210627495044457191e+01 8.081969209482610950e+01 1.032388259627305615e+03
7.912172942495374173e+01 8.092677948831469337e+01 1.290908108835194298e+03
5.826330539962724231e+01 7.091688553677420259e+01 8.441486340389857332e+02
8.454448717689238890e+01 7.010838396067225631e+01 1.205432636090672531e+03
9.801894233193127093e+01 7.030357405470397225e+01 1.414510608461843503e+03
5.619414434045458506e+01 8.808951135179745506e+01 1.009397242538425189e+03
1.083564718115268164e+02 8.215337419214777981e+01 1.817516239355313473e+03
6.522729706664040350e+01 5.178586633858617461e+01 6.903854357398192860e+02
7.265621249084981059e+01 7.599325740625978653e+01 1.128181681393120016e+03
7.851599133333489533e+01 7.524238205539707280e+01 1.215065470298720584e+03
8.200518604474396511e+01 1.080252301909196149e+02 1.824164998828541457e+03
5.444637178879851547e+01 8.549301778824001019e+01 9.451229114806261578e+02
8.099739117124099153e+01 7.090142456517752123e+01 1.159129245142645914e+03
5.706019652822492105e+01 5.529640964237945866e+01 6.133621212231015534e+02
5.882183947890720788e+01 8.094323607041427238e+01 9.784397676216011632e+02
8.673848469652739368e+01 1.088143878529040194e+02 1.921075640323281277e+03
6.229036268525931064e+01 8.336047184994804127e+01 1.063319949619084127e+03
7.714844882668802484e+01 9.229834325343770729e+01 1.440717880697964347e+03
8.272022814721844952e+01 6.875133678461186548e+01 1.166280212440617106e+03
8.639565501842811557e+01 9.147009192254974153e+01 1.603495995895382293e+03
1.095241836552815187e+02 1.003887349278904537e+02 2.235358638462502768e+03
8.697899717615521809e+01 7.873701746775041954e+01 1.382520329859240064e+03
1.031438786622916410e+02 6.661574977024174871e+01 1.401918145438698730e+03
9.909068683103711805e+01 9.353840066682806764e+01 1.874424088121946625e+03
9.130954279503218629e+01 7.940666672376751478e+01 1.465156203070614993e+03
7.806960717430854402e+01 4.679338054665767999e+01 7.493642159282970852e+02
1.007892351004264953e+02 8.164856916073475190e+01 1.676009575456397442e+03
7.978311088066026002e+01 5.237385168657783652e+01 8.709750583034940519e+02
1.225889766389393003e+02 8.250050703875814406e+01 2.072908843222472569e+03
8.177555762743878631e+01 6.727661727847086581e+01 1.101556727392977109e+03
6.605577799072440826e+01 8.121797860266116231e+01 1.086865320888144652e+03
7.183868553753944752e+01 5.469949663318229227e+01 7.991835761213945943e+02
8.184957470786181943e+01 1.108329370324779575e+02 1.837177440701259229e+03
9.605253985436421260e+01 6.428753377836632410e+01 1.261741890674089973e+03
7.651508431793691045e+01 6.390237918546991125e+01 9.751539932273946079e+02
8.430039161909590462e+01 9.227468828558133396e+01 1.580445496817000503e+03
6.423804900881221158e+01 9.045973088023093567e+01 1.186147881410384343e+03
9.563604742946259307e+01 8.512932141647114292e+01 1.656270309962038937e+03
1.059038673889030804e+02 7.812560100183277711e+01 1.707496276593066341e+03
1.048852700506352846e+02 6.804398739939244933e+01 1.475903805696800418e+03
7.257437771835945739e+01 9.271669332253721052e+01 1.361738029360625887e+03
6.970326264380943826e+01 6.845459541274486526e+01 9.776689930524260035e+02
6.774151317962601127e+01 6.715953653250559796e+01 9.304484410104190601e+02
8.476779803563708526e+01 1.012185616680188929e+02 1.737422288837718952e+03
7.062583343030404137e+01 7.586975336015234461e+01 1.081617331608668565e+03
8.010823919876997934e+01 1.115075880524115917e+02 1.812167553181989433e+03
8.054237602773827120e+01 4.141161269819954072e+01 6.673950527710442202e+02
9.015504025713306646e+01 7.718250159737813476e+01 1.411846642566827086e+03
7.707292462668848998e+01 9.231669133391190485e+01 1.459146415379223072e+03
6.297405333508655190e+01 9.909067691298410807e+01 1.278111030205628595e+03
7.105032432510900264e+01 4.906447100382808202e+01 7.047454848024567582e+02
7.402285695857790415e+01 7.223438457782718558e+01 1.100996961595128823e+03
7.622828048149658287e+01 7.280605496108096020e+01 1.124644346256447079e+03
7.639266848818324718e+01 9.970516317440723242e+01 1.541707022769247715e+03
8.673560161814697267e+01 7.673645086737002430e+01 1.370572904203971575e+03
6.592000338879407195e+01 3.514333980278804859e+01 4.680359294889447028e+02
8.341285954005965664e+01 8.100791442038901380e+01 1.365554708830105028e+03
9.629072469003801871e+01 8.428324882992684763e+01 1.654714414997032463e+03
7.248894341354049686e+01 5.967272110160806164e+01 8.833065751352592088e+02
6.577332049777278655e+01 8.986985021589536871e+01 1.216647140356064028e+03
1.074347841171317555e+02 8.087786081271708838e+01 1.773907541495485248e+03
7.009189846550737002e+01 8.805877473735802141e+01 1.248875985687408047e+03
7.564625627882418257e+01 9.802901068639977211e+01 1.487734466745106374e+03
7.461144719356845201e+01 7.301377089015068123e+01 1.122177352014723738e+03
5.178437522184563591e+01 7.506652056486628055e+01 8.109349419079443351e+02
7.265060866739482037e+01 7.495422294503306659e+01 1.107285237825605009e+03
8.005883865984927183e+01 9.171604699223223633e+01 1.505257080619542648e+03
6.669719699257360901e+01 7.245467457339464090e+01 9.763474301579965413e+02
9.326153410878592354e+01 7.353982407137998223e+01 1.404756879991599590e+03
5.789280394300129728e+01 4.453939476965938837e+01 5.215293572797135084e+02
8.864667463300673944e+01 5.123656729208964578e+01 9.243897088534815794e+02
5.837580667065485329e+01 6.377896797242954108e+01 7.639229978117959945e+02
9.880810754214330416e+01 8.435782757250417774e+01 1.694150336763180348e+03
